"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Klf31",1.62414755441946e-67,0.269639326090473,0.594,0.193,4.54728832286359e-63,"12","Klf3"
"Lyar1",1.93614830453401e-67,0.284885775011319,0.725,0.26,5.42082802303433e-63,"12","Lyar"
"Rps153",8.1513817457048e-67,0.349797495376048,0.997,0.979,2.28222386116243e-62,"12","Rps15"
"Rpl152",2.20962229964618e-66,0.375905357741933,0.995,0.976,6.18650051454938e-62,"12","Rpl15"
"Actn4",2.99311917015712e-66,0.405047790996288,0.91,0.418,8.38013505260589e-62,"12","Actn4"
"Rplp12",7.90684897998599e-66,0.327429677779282,1,0.998,2.21375957741648e-61,"12","Rplp1"
"Rpl322",4.37215605601412e-65,0.364801081805947,1,0.998,1.22411625256283e-60,"12","Rpl32"
"Sfr11",2.27826424986584e-64,0.503644626386668,0.946,0.55,6.37868424677437e-60,"12","Sfr1"
"Naa50",1.22387915688489e-63,0.367331058832106,0.892,0.387,3.42661686344631e-59,"12","Naa50"
"Pxdc14",3.81693884665714e-63,0.596204040568194,0.923,0.534,1.06866653828707e-58,"12","Pxdc1"
"Rps142",6.60090438485046e-63,0.27796564256784,1,1,1.84812120967043e-58,"12","Rps14"
"Ncl",1.21296918378428e-62,0.467502976575103,0.995,0.832,3.39607112075922e-58,"12","Ncl"
"Atpif13",5.96990236371655e-62,0.447451021031624,0.961,0.591,1.67145326379336e-57,"12","Atpif1"
"Eef1b21",8.59076879155196e-62,0.480052101403054,0.977,0.752,2.40524344625872e-57,"12","Eef1b2"
"Rps161",2.53099608400987e-61,0.287369054155352,1,0.997,7.08628283601082e-57,"12","Rps16"
"Eif3j1",7.1891997622903e-61,0.447659959388019,0.91,0.462,2.01283214944604e-56,"12","Eif3j1"
"Csnk1a1",8.47211347283235e-61,0.435879102121839,0.972,0.61,2.3720223301236e-56,"12","Csnk1a1"
"Ndufa10",2.15842010969308e-60,0.316135524727171,0.733,0.287,6.04314462311869e-56,"12","Ndufa10"
"Eif1a1",3.42465048744491e-60,0.40280221127509,0.895,0.413,9.58833643474825e-56,"12","Eif1a"
"Rpl352",3.24239763731009e-59,0.33157008387326,1,0.996,9.0780649049408e-55,"12","Rpl35"
"Cyb5r31",4.01956318591271e-59,0.282619212155121,0.761,0.298,1.12539730079184e-54,"12","Cyb5r3"
"Rpl261",1.09282928845886e-58,0.29913258607929,1,0.991,3.05970344182711e-54,"12","Rpl26"
"Rps273",9.63232981392326e-58,0.253190117836626,1,1,2.69685970130224e-53,"12","Rps27"
"Sertad22",2.24679218043067e-57,0.331547168623425,0.838,0.37,6.29056874676979e-53,"12","Sertad2"
"Rpl36al",2.96683560115566e-57,0.367850417743881,0.99,0.853,8.30654631611562e-53,"12","Rpl36al"
"Rpl13-ps32",1.02151752657761e-56,0.453711643269201,0.959,0.702,2.860044770912e-52,"12","Rpl13-ps3"
"Rps201",4.76241852188832e-56,0.301354804266875,1,0.987,1.33338193775829e-51,"12","Rps20"
"Rps27a1",1.43032986324051e-55,0.309586173279804,1,0.992,4.00463755110079e-51,"12","Rps27a"
"Npm3",3.27217879866072e-55,0.299858599410417,0.838,0.362,9.16144620049029e-51,"12","Npm3"
"Ppp4r21",4.40220910645493e-55,0.395464184496303,0.864,0.416,1.23253050562525e-50,"12","Ppp4r2"
"Cast",2.34986611873607e-54,0.280357378684846,0.789,0.326,6.57915515923726e-50,"12","Cast"
"Rpl27a1",3.01060363104879e-54,0.317144410829096,1,0.987,8.42908804621039e-50,"12","Rpl27a"
"Hdgf1",4.13189404839425e-54,0.41208086674285,0.954,0.557,1.15684769566942e-49,"12","Hdgf"
"Rpl411",7.8907323843572e-54,0.266095011976761,0.997,1,2.20924725297233e-49,"12","Rpl41"
"Rpl222",1.46710614663813e-53,0.362032947656068,0.997,0.882,4.10760378935743e-49,"12","Rpl22"
"Avpi13",3.71666537385616e-53,0.409990221664071,0.949,0.511,1.04059197137225e-48,"12","Avpi1"
"Rps26-ps1",5.03490130721942e-53,0.338038675419711,0.859,0.4,1.40967166799529e-48,"12","Rps26-ps1"
"Rpl52",2.78065898860252e-52,0.411934730597668,0.99,0.859,7.78528903628935e-48,"12","Rpl5"
"Il1r22",4.86356936500261e-52,0.416138240949842,0.74,0.317,1.36170215081343e-47,"12","Il1r2"
"Pa2g41",1.36136778753601e-51,0.292806243851563,0.746,0.312,3.81155753154331e-47,"12","Pa2g4"
"Rps4x3",2.25903902760397e-51,0.323922448678107,1,0.994,6.3248574694856e-47,"12","Rps4x"
"Gm100732",4.6150656151395e-51,0.364694089415712,0.995,0.877,1.29212607092676e-46,"12","Gm10073"
"Rps18-ps3",1.0737742512633e-50,0.256575743119115,0.712,0.289,3.00635314868699e-46,"12","Rps18-ps3"
"Clic43",1.35627805759702e-50,0.413293276047739,0.892,0.453,3.79730730566013e-46,"12","Clic4"
"Tomm5",4.51098641773694e-50,0.284719379081951,0.859,0.374,1.26298597723799e-45,"12","Tomm5"
"Rpl23",7.48062680265351e-50,0.273457634907234,1,0.995,2.09442589220693e-45,"12","Rpl23"
"Gm10020",1.79130120275694e-48,0.297478712952892,0.81,0.365,5.01528510747887e-44,"12","Gm10020"
"Gnb2l1",1.94132412864588e-48,0.371339053167124,0.997,0.869,5.43531929538272e-44,"12","Gnb2l1"
"Map7d1",3.53018503906094e-48,0.322673013243521,0.784,0.352,9.88381207236281e-44,"12","Map7d1"
"Errfi12",3.61915772343941e-48,0.443538191412609,0.923,0.551,1.01329177940857e-43,"12","Errfi1"
"Rpl39",4.16668715806363e-48,0.345037660028088,1,0.993,1.16658907051465e-43,"12","Rpl3"
"Rpl241",6.92365951319447e-48,0.270909877458448,1,0.991,1.93848619050419e-43,"12","Rpl24"
"Pdap11",1.0110039986029e-47,0.335719498599024,0.895,0.434,2.83060899528839e-43,"12","Pdap1"
"Cxcl11",1.43035978510841e-47,0.38884436611065,0.301,0.082,4.00472132634652e-43,"12","Cxcl1"
"Bcl7c",1.8629867449221e-47,0.257677552363313,0.776,0.335,5.2159902884329e-43,"12","Bcl7c"
"Gm10076",6.30119035024799e-47,0.295624281381493,1,0.995,1.76420727426243e-42,"12","Gm10076"
"Rps252",7.94200103535575e-47,0.292247030239066,1,0.978,2.2236014498789e-42,"12","Rps25"
"Tuba1c3",1.13130022685101e-46,0.335451091174784,0.833,0.396,3.16741437513746e-42,"12","Tuba1c"
"Pebp1",2.87043759715792e-46,0.340788959338522,0.91,0.485,8.03665118452275e-42,"12","Pebp1"
"Rsl1d1",3.5009059642989e-46,0.278819869535386,0.771,0.339,9.80183651884406e-42,"12","Rsl1d1"
"Rps61",4.843606057718e-46,0.26989501017502,1,0.998,1.35611282403989e-41,"12","Rps6"
"Rpl13a3",5.2558571846781e-46,0.25182553508937,1,0.999,1.47153489456618e-41,"12","Rpl13a"
"Tbc1d41",1.3357556894414e-45,0.594706890488761,0.411,0.145,3.73984877929802e-41,"12","Tbc1d4"
"Eif6",2.13150194310374e-45,0.418472031298658,0.967,0.613,5.96777914030185e-41,"12","Eif6"
"Npm11",2.61086758877408e-45,0.38351579041415,0.99,0.868,7.30990707504967e-41,"12","Npm1"
"Rpl302",3.93652047000537e-45,0.298910367831731,1,0.94,1.1021470011921e-40,"12","Rpl30"
"Rps73",4.02522238022196e-45,0.290605992873348,1,0.99,1.12698176201455e-40,"12","Rps7"
"Uqcrc1",5.76025887028467e-45,0.361439575432003,0.889,0.469,1.6127572785023e-40,"12","Uqcrc1"
"Naca1",2.54747696646712e-44,0.352704244926991,0.992,0.905,7.13242601071464e-40,"12","Naca"
"Mtdh",2.68618417533353e-44,0.319757401238674,0.902,0.471,7.52077845409881e-40,"12","Mtdh"
"mt-Nd4",6.38906579670891e-44,0.29540963895309,0.977,0.949,1.78881064176256e-39,"12","mt-Nd4"
"Rpl6l3",8.54231983924936e-44,0.372009475526822,0.974,0.777,2.39167870859304e-39,"12","Rpl6l"
"Rpl113",9.73653160917599e-44,0.29096892876075,1,0.989,2.72603411993709e-39,"12","Rpl11"
"Baz1a1",1.44364071647988e-43,0.349805151976913,0.877,0.476,4.04190527800037e-39,"12","Baz1a"
"mt-Nd4l",2.19721373653148e-43,0.316819600583629,0.907,0.495,6.15175901954083e-39,"12","mt-Nd4l"
"Rpl72",2.35117536850669e-43,0.303315611598992,1,0.97,6.58282079674504e-39,"12","Rpl7"
"Stk403",5.16809224267859e-43,0.250586334232935,0.828,0.374,1.44696246610515e-38,"12","Stk40"
"Rps32",7.84140800482231e-43,0.254512147954567,1,0.997,2.19543741319015e-38,"12","Rps3"
"Cd2071",6.05344707289579e-42,0.834351757726567,0.697,0.334,1.69484411146936e-37,"12","Cd207"
"Eif2s21",9.95672930861362e-42,0.358199383244672,0.985,0.785,2.78768507182564e-37,"12","Eif2s2"
"Metap2",1.12980677793803e-41,0.317702756232348,0.931,0.511,3.16323301687091e-37,"12","Metap2"
"mt-Atp81",2.05812647604135e-40,0.365839919075954,0.964,0.768,5.76234250762059e-36,"12","mt-Atp8"
"Hnrnpab1",2.18801431503709e-39,0.345332429011676,0.967,0.662,6.12600247924084e-35,"12","Hnrnpab"
"Uqcr11",7.01924147445299e-39,0.360263336736325,0.967,0.656,1.96524722801735e-34,"12","Uqcr11"
"Emp12",8.16297824663771e-39,0.291316789834751,0.923,0.517,2.28547064949363e-34,"12","Emp1"
"Atf31",1.51976619326049e-38,0.718170370971921,0.73,0.366,4.25504138789071e-34,"12","Atf3"
"Serbp12",4.98964064156557e-38,0.290092374372006,0.997,0.863,1.39699958682553e-33,"12","Serbp1"
"Slc38a2",1.26275676062978e-37,0.269514129288221,0.943,0.558,3.53546637841127e-33,"12","Slc38a2"
"Rpsa4",1.46764317242249e-37,0.274439512100171,1,0.974,4.10910735414848e-33,"12","Rpsa"
"Srsf61",1.82163407422821e-37,0.329374673344959,0.933,0.565,5.10021108102416e-33,"12","Srsf6"
"Rtn4",2.89142212834634e-36,0.362061917226098,0.938,0.609,8.09540367494408e-32,"12","Rtn4"
"Cdv31",2.02323742453213e-35,0.287487341050465,0.946,0.611,5.66466014120506e-31,"12","Cdv3"
"Mif1",2.50016190378728e-35,0.311258378485722,0.982,0.744,6.99995329822362e-31,"12","Mif"
"Hnrnpa11",2.95882684946093e-35,0.266285055793525,0.879,0.449,8.2841234131207e-31,"12","Hnrnpa1"
"Polr1d",5.28100357330353e-35,0.309093795461854,0.964,0.651,1.47857538045352e-30,"12","Polr1d"
"Eif5b1",6.23341905620053e-35,0.317576844570686,0.972,0.638,1.74523266735502e-30,"12","Eif5b"
"Gltp2",9.43245534604256e-35,0.401412880089803,0.843,0.442,2.640898847785e-30,"12","Gltp"
"Dnajb1",4.07159570697417e-34,0.28449692172587,0.874,0.49,1.13996536603863e-29,"12","Dnajb1"
"Ddx21",4.35286362055925e-34,0.310631657357751,0.943,0.588,1.21871475648418e-29,"12","Ddx21"
"Gm94933",7.10942434394657e-33,0.295336413000407,0.977,0.809,1.99049662781816e-28,"12","Gm9493"
"Slc6a62",1.66642066568119e-32,0.330353392231383,0.877,0.506,4.66564457977419e-28,"12","Slc6a6"
"Eef1g1",3.36879771306635e-32,0.362297480717123,0.982,0.791,9.43195983704315e-28,"12","Eef1g"
"Eif3i",1.74141032465634e-31,0.305205411653457,0.902,0.545,4.87560062697283e-27,"12","Eif3i"
"Eif52",3.5434856224583e-30,0.292728646154498,0.987,0.819,9.92105104575876e-26,"12","Eif5"
"Nme11",4.13143445069057e-30,0.303483198443606,0.933,0.603,1.15671901750435e-25,"12","Nme1"
"Rpl22l11",5.27705322492617e-30,0.256378486439956,0.995,0.888,1.47746936191483e-25,"12","Rpl22l1"
"Dbi2",1.21146112237379e-29,0.306980642558597,0.907,0.54,3.39184885042213e-25,"12","Dbi"
"Rbms13",1.69283171973104e-29,0.295036036545478,0.925,0.573,4.73959024890297e-25,"12","Rbms1"
"Rpl36-ps31",2.92607507991369e-29,0.292259984412066,0.907,0.548,8.19242500874236e-25,"12","Rpl36-ps3"
"Gm20002",3.27356237262483e-29,0.273525353316358,0.928,0.625,9.165319930875e-25,"12","Gm2000"
"Anxa23",1.02458886327531e-27,0.285024705302856,0.995,0.886,2.8686438993982e-23,"12","Anxa2"
"Atp1a1",4.89328131841511e-27,0.283156549744685,0.938,0.582,1.37002090352986e-22,"12","Atp1a1"
"Fosb2",1.95094251526824e-26,0.254368173831403,0.838,0.466,5.46224885424803e-22,"12","Fosb"
"Rpl7a",2.60025590658049e-24,0.251871097972755,0.99,0.918,7.28019648724405e-20,"12","Rpl7a"
"Gm100362",6.87114352810176e-23,0.269482633744892,0.956,0.709,1.92378276499793e-18,"12","Gm10036"
"Tnfaip23",2.22577150532386e-21,0.454255771892853,0.499,0.272,6.23171506060574e-17,"12","Tnfaip2"
"Mfge81",2.37729649575112e-16,0.372076270945852,0.792,0.523,6.65595472880398e-12,"12","Mfge8"
"Fscn1",0,2.94676805828658,0.85,0.098,0,"13","Fscn1"
"Ccr71",0,2.66508205666557,0.996,0.2,0,"13","Ccr7"
"Tbc1d42",0,2.02958609597594,0.951,0.137,0,"13","Tbc1d4"
"Il4i1",0,1.8600140495095,0.918,0.081,0,"13","Il4i1"
"Cd200",0,1.54854521521332,0.603,0.027,0,"13","Cd200"
"Cacnb3",0,1.47959453604042,0.861,0.023,0,"13","Cacnb3"
"Rogdi1",0,1.47143481129088,0.91,0.103,0,"13","Rogdi"
"Apol7c",0,1.3831809048817,0.375,0.01,0,"13","Apol7c"
"Mreg",0,1.23937605256078,0.805,0.03,0,"13","Mreg"
"Ly751",0,1.03490613981581,0.678,0.061,0,"13","Ly75"
"Nudt17",0,0.9882296428291,0.524,0.009,0,"13","Nudt17"
"Eno3",0,0.954840325159682,0.558,0.035,0,"13","Eno3"
"Gm13546",0,0.913036278772193,0.506,0.014,0,"13","Gm13546"
"Anxa3",0,0.898655035488047,0.532,0.035,0,"13","Anxa3"
"Tbc1d8",0,0.71966097903932,0.569,0.028,0,"13","Tbc1d8"
"Sema7a",0,0.650640639962272,0.573,0.046,0,"13","Sema7a"
"Cacna1s",0,0.523310118613478,0.281,0.008,0,"13","Cacna1s"
"H2-Eb2",0,0.494075676243606,0.348,0.005,0,"13","H2-Eb2"
"Snn",0,0.47524384326006,0.39,0.01,0,"13","Snn"
"Adcy6",0,0.363130187957933,0.348,0.005,0,"13","Adcy6"
"Zmynd151",1.86980723975831e-303,1.29990086228204,0.592,0.052,5.2350863098753e-299,"13","Zmynd15"
"Dnah2",1.57449721638791e-301,1.11553696241825,0.397,0.021,4.40827730644287e-297,"13","Dnah2"
"1110032F04Rik",1.08424759188346e-299,0.408806530437413,0.262,0.008,3.03567640775531e-295,"13","1110032F04Rik"
"Itga41",7.57105642091641e-295,0.8751584532203,0.712,0.078,2.11974437672818e-290,"13","Itga4"
"Ccl221",5.46942764014637e-284,2.9531179078735,0.753,0.102,1.53133035068818e-279,"13","Ccl22"
"Adgrg6",8.08689075305042e-280,0.470748234245023,0.401,0.023,2.26416767303906e-275,"13","Adgrg6"
"Ikzf4",7.44433406138892e-263,0.494493636159525,0.419,0.027,2.08426465050767e-258,"13","Ikzf4"
"Tmem39a",3.84916757067182e-258,0.945606647785552,0.727,0.094,1.0776899364367e-253,"13","Tmem39a"
"Adam23",9.36595348175613e-254,0.595125765615257,0.442,0.033,2.62227965582208e-249,"13","Adam23"
"Poglut1",1.65751508835616e-249,0.618131594173801,0.551,0.052,4.64071074437959e-245,"13","Poglut1"
"Ankrd33b",2.52841469879228e-242,0.697659163810365,0.502,0.045,7.07905547367861e-238,"13","Ankrd33b"
"Cd403",1.70636443774711e-226,1.30073210551899,0.82,0.147,4.77747915280436e-222,"13","Cd40"
"Basp13",1.9475721005517e-226,1.79776780303669,0.981,0.277,5.45281236712464e-222,"13","Basp1"
"Strip2",4.53076510476535e-226,0.310222525214562,0.292,0.015,1.2685236140322e-221,"13","Strip2"
"Pkib2",1.28163534246705e-216,1.91009383370671,0.816,0.164,3.58832263183925e-212,"13","Pkib"
"Cd802",2.22518065870823e-214,0.816348705937395,0.599,0.075,6.23006080825129e-210,"13","Cd80"
"Ccdc88a1",9.62208650955882e-214,0.890528061048093,0.772,0.128,2.69399178094628e-209,"13","Ccdc88a"
"Bcl2a1a2",7.46283545356162e-210,1.28555489330728,0.768,0.132,2.08944467028818e-205,"13","Bcl2a1a"
"Fam49a2",2.16567974888397e-200,0.783093634066559,0.723,0.117,6.06347016092535e-196,"13","Fam49a"
"Flt31",1.11326936003907e-195,0.522753738038434,0.449,0.044,3.1169315542374e-191,"13","Flt3"
"Ncoa7",5.25309404125571e-191,1.00508979234856,0.708,0.122,1.47076126967077e-186,"13","Ncoa7"
"Marcks5",1.05381341373951e-188,1.4005087774759,0.981,0.296,2.95046679578788e-184,"13","Marcks"
"Cd634",3.23661195479209e-184,1.96054216986549,0.933,0.291,9.06186615102688e-180,"13","Cd63"
"Tspan331",2.86712443116998e-180,0.362491687501126,0.341,0.027,8.02737498238972e-176,"13","Tspan33"
"Net11",9.51599100910129e-174,0.92104497501204,0.618,0.098,2.66428716272818e-169,"13","Net1"
"Ogfrl11",3.51420716274e-172,1.19975492899499,0.723,0.15,9.83907721423944e-168,"13","Ogfrl1"
"Vsig10",4.74842391346437e-169,0.301887078678554,0.266,0.017,1.32946372729175e-164,"13","Vsig10"
"Htra2",1.76332043793734e-166,0.598999422946636,0.588,0.089,4.93694456213698e-162,"13","Htra2"
"Fam60a",1.13996349675114e-162,0.733932945607589,0.588,0.09,3.19166979820384e-158,"13","Fam60a"
"Plxnc11",2.32897189845625e-160,0.499401144444173,0.491,0.064,6.5206555212978e-156,"13","Plxnc1"
"Ktn11",1.14045872705481e-157,1.13539605080411,0.884,0.246,3.19305634400805e-153,"13","Ktn1"
"Ssh1",1.73610448437498e-157,0.552478384422662,0.558,0.083,4.86074533535307e-153,"13","Ssh1"
"Lrrk1",2.34621891606041e-156,0.728978511507357,0.67,0.122,6.56894372118594e-152,"13","Lrrk1"
"Syngr22",4.63866214761723e-155,1.56406881947106,1,0.529,1.29873262808987e-150,"13","Syngr2"
"Cxcl165",7.21675630660058e-155,1.54743950352847,0.963,0.374,2.02054743072203e-150,"13","Cxcl16"
"Gyg1",3.39568841216792e-154,1.21803752265579,0.749,0.167,9.50724841638773e-150,"13","Gyg"
"Nuak22",4.72416839164917e-154,0.624063208952449,0.674,0.125,1.32267266629393e-149,"13","Nuak2"
"Ptger4",9.18474424687877e-153,0.597976694465688,0.558,0.084,2.57154469424112e-148,"13","Ptger4"
"Cst33",2.0651861927343e-149,2.39424521156627,1,0.866,5.78210830241749e-145,"13","Cst3"
"Actn1",4.58818097166137e-148,0.595118296326869,0.382,0.042,1.28459890844575e-143,"13","Actn1"
"Lsp12",8.29769404547704e-148,1.51493359355723,1,0.682,2.32318837885266e-143,"13","Lsp1"
"Socs21",1.67178278097913e-147,1.14985052771919,0.835,0.212,4.68065743018536e-143,"13","Socs2"
"Fabp53",1.10765911604286e-145,2.34347564351714,0.929,0.34,3.10122399309679e-141,"13","Fabp5"
"Ifi305",3.88922254720223e-143,1.25933881457253,0.948,0.335,1.08890452876568e-138,"13","Ifi30"
"Cbfa2t31",4.30512105781522e-143,0.523266707189813,0.438,0.057,1.2053477937671e-138,"13","Cbfa2t3"
"Fchsd2",1.51589901586546e-142,0.500488157191273,0.494,0.07,4.24421406462011e-138,"13","Fchsd2"
"Kcnk6",1.03917358573181e-141,0.314448227551165,0.341,0.034,2.90947820533193e-137,"13","Kcnk6"
"Gucd1",9.97139646377177e-139,0.426480342881214,0.431,0.055,2.79179158192682e-134,"13","Gucd1"
"Etv32",1.36226320517407e-138,0.978116797776364,0.918,0.271,3.81406452184635e-134,"13","Etv3"
"Irf81",1.29545886920521e-137,1.37230222246155,0.858,0.258,3.62702574200073e-133,"13","Irf8"
"Gcnt22",1.36007426677415e-137,0.680576503177305,0.708,0.15,3.80793593211425e-133,"13","Gcnt2"
"Fam177a1",6.57216024751685e-137,1.45053877376244,0.974,0.554,1.84007342609977e-132,"13","Fam177a"
"Tmsb4x1",2.02254323678351e-136,1.02625575230728,1,1,5.66271655434648e-132,"13","Tmsb4x"
"Cd864",4.42326621437043e-135,1.08150974788609,0.801,0.22,1.23842607469943e-130,"13","Cd86"
"Psme23",1.17534578352996e-134,1.3759924729555,0.996,0.607,3.29073312472718e-130,"13","Psme2"
"Adrbk2",3.75391932706227e-134,0.69254987985502,0.734,0.168,1.05102233319089e-129,"13","Adrbk2"
"1700047I17Rik2",4.65336007891242e-134,0.725154921827349,0.712,0.157,1.3028477548939e-129,"13","1700047I17Rik2"
"Batf3",9.32700361939756e-134,0.525792295101745,0.506,0.078,2.61137447335893e-129,"13","Batf3"
"Psmb83",1.41391569250939e-133,1.26754267143856,0.996,0.558,3.95868115588778e-129,"13","Psmb8"
"C130026I21Rik",1.26548978363794e-132,0.529034224921115,0.375,0.045,3.54311829622950e-128,"13","C130026I21Rik"
"Mmp25",2.13423339387352e-131,0.397418900645483,0.442,0.061,5.97542665616709e-127,"13","Mmp25"
"Lima11",9.4728444422666e-131,0.48765582067316,0.367,0.044,2.6522069869458e-126,"13","Lima1"
"Gpr137b4",2.69895579215603e-127,0.948973599038316,0.846,0.253,7.55653642687846e-123,"13","Gpr137b"
"Mtmr4",1.12632082513311e-124,0.298376476425146,0.296,0.029,3.15347304620768e-120,"13","Mtmr4"
"Dok1",1.20741631935407e-124,0.677885981558322,0.67,0.149,3.38052421092752e-120,"13","Dok1"
"Rap2b2",8.48989356906191e-124,1.07366286626965,0.813,0.246,2.37700040146595e-119,"13","Rap2b"
"Siglecg",1.04343655637438e-122,0.505136381940176,0.281,0.027,2.92141367053698e-118,"13","Siglecg"
"Ctsh5",1.46904271322906e-121,1.09334190276082,0.955,0.344,4.11302578849871e-117,"13","Ctsh"
"Tnfrsf11a",1.4707185262476e-120,0.415377368949215,0.419,0.061,4.11771772978803e-116,"13","Tnfrsf11a"
"Cd833",1.54224981999765e-120,1.13872568136704,0.978,0.413,4.31799104602942e-116,"13","Cd83"
"Cpne21",8.54841421088333e-120,0.724439326113865,0.614,0.132,2.39338501076311e-115,"13","Cpne2"
"Hsf2",1.75367942172997e-119,0.429717535260951,0.416,0.059,4.90995164495957e-115,"13","Hsf2"
"Gngt23",1.82822982717369e-118,1.14533498141052,0.869,0.295,5.11867787012089e-114,"13","Gngt2"
"Samsn14",1.07434346475847e-117,1.2323760884285,0.996,0.658,3.00794683263076e-113,"13","Samsn1"
"Arl5a1",1.36842292914662e-116,0.758034403817725,0.689,0.171,3.8313105170247e-112,"13","Arl5a"
"Iscu",4.69433566916141e-115,1.12925666811441,0.929,0.386,1.31432010065181e-110,"13","Iscu"
"Ppdpf",5.80345961458589e-114,0.976246440080818,0.734,0.205,1.62485262289176e-109,"13","Ppdpf"
"Cnn21",3.55190920011109e-113,1.10788316540149,0.966,0.459,9.94463537847104e-109,"13","Cnn2"
"Vopp1",3.71744670400437e-113,0.426661652886548,0.438,0.069,1.04081072818714e-108,"13","Vopp1"
"H2-M21",7.43059633543569e-113,1.03991559926988,0.375,0.052,2.08041836199528e-108,"13","H2-M2"
"Psmb93",1.00868592122037e-110,0.862202785276539,0.824,0.261,2.82411884223281e-106,"13","Psmb9"
"Anxa42",1.63756734769676e-110,0.695538864056818,0.768,0.215,4.58486106008138e-106,"13","Anxa4"
"Cd2742",6.12709368834827e-110,0.827331842885017,0.76,0.209,1.71546369086375e-105,"13","Cd274"
"Pfn12",3.88767231080266e-109,0.793602977423589,1,0.993,1.08847049357853e-104,"13","Pfn1"
"Calm11",6.09404434019002e-109,1.09904955584261,1,0.983,1.7062105343664e-104,"13","Calm1"
"Fxyd2",2.34271766006888e-108,0.481750794293523,0.303,0.035,6.55914090466086e-104,"13","Fxyd2"
"Serpinb92",2.99993780382037e-108,1.25115671240976,0.888,0.343,8.39922586313627e-104,"13","Serpinb9"
"Polb",6.47817717491514e-108,0.76267100800396,0.768,0.223,1.81376004543274e-103,"13","Polb"
"D930015E06Rik",1.69556798449655e-107,0.418113592655044,0.487,0.087,4.74725124299343e-103,"13","D930015E06Rik"
"Fnbp1l1",2.93049149254175e-107,0.43645176555296,0.468,0.084,8.2047900808184e-103,"13","Fnbp1l"
"Bcl2a1b3",1.10481603908364e-106,1.18749669720979,0.985,0.487,3.09326394622637e-102,"13","Bcl2a1b"
"Tagln24",1.14800776071557e-106,1.29648980615681,0.993,0.721,3.21419212845146e-102,"13","Tagln2"
"Ctsz5",1.0039708023837e-105,1.07347213570012,0.978,0.491,2.81091745251387e-101,"13","Ctsz"
"Tmem1311",2.03437574459879e-104,0.485740049860377,0.588,0.13,5.6958452097277e-100,"13","Tmem131"
"Pmaip11",1.3377074889175e-103,0.831999687716892,0.637,0.155,3.74531342747122e-99,"13","Pmaip1"
"Nostrin",1.22238963540002e-102,0.424985112579715,0.307,0.038,3.42244650119299e-98,"13","Nostrin"
"Stat4",1.63168535695658e-102,0.623347116680138,0.558,0.118,4.56839266240703e-98,"13","Stat4"
