"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Anxa51",2.42307791535689e-84,0.376123363421426,0.931,0.652,6.79067585778769e-80,"4","Anxa5"
"Bloc1s2",5.83379993543466e-84,0.269095849474747,0.478,0.212,1.63492243190556e-79,"4","Bloc1s2"
"Sirpa1",2.52501775256143e-83,0.255964752972737,0.396,0.159,7.07636225155341e-79,"4","Sirpa"
"Tspan31",3.29523292502454e-83,0.395767964509571,0.455,0.203,9.23489027238128e-79,"4","Tspan3"
"Atpif1",5.87426975996759e-83,0.396387298003474,0.872,0.577,1.64626410023092e-78,"4","Atpif1"
"Hexa1",1.80522632687748e-81,0.268963438168027,0.535,0.246,5.05914678107412e-77,"4","Hexa"
"Ifitm31",3.04963370995682e-81,0.619922648139459,0.72,0.455,8.54659847215398e-77,"4","Ifitm3"
"Scand11",5.14411055716494e-81,0.371149302895057,0.763,0.444,1.44163698364547e-76,"4","Scand1"
"Rpl28",1.26076983218223e-80,0.264251256764438,0.997,0.952,3.53330745469069e-76,"4","Rpl28"
"Sp140",1.53369785987397e-80,0.301939948497889,0.376,0.151,4.29818825229681e-76,"4","Sp140"
"Tnfrsf1a1",1.7224409915002e-80,0.272382434553694,0.587,0.286,4.82714087867932e-76,"4","Tnfrsf1a"
"Jak21",8.05829939005533e-79,0.287823122041954,0.545,0.266,2.258338404063e-74,"4","Jak2"
"Gfpt1",3.45033485334417e-77,0.296270284562165,0.538,0.259,9.66956342649703e-73,"4","Gfpt1"
"Anxa2",4.77155663653224e-77,0.376059861014807,0.988,0.881,1.33722874738816e-72,"4","Anxa2"
"Fam96a1",1.15371001017029e-76,0.314139781596241,0.695,0.38,3.23327230350223e-72,"4","Fam96a"
"Ifi27l2a1",1.73669770871389e-76,0.383903377611705,0.773,0.465,4.86709532867068e-72,"4","Ifi27l2a"
"Mnda1",5.09475878918153e-76,0.351412864936797,0.414,0.179,1.42780615066812e-71,"4","Mnda"
"Cd24a",7.05594186866673e-76,0.319315767423363,0.316,0.12,1.97742770869385e-71,"4","Cd24a"
"Ap2a2",4.55667516300621e-75,0.250962817728583,0.613,0.308,1.27700821443249e-70,"4","Ap2a2"
"Cd47",4.69124229682864e-75,0.334234792627695,0.946,0.684,1.31472065368623e-70,"4","Cd47"
"Fam49b1",8.45419318141738e-75,0.330753806346031,0.837,0.513,2.36928763909222e-70,"4","Fam49b"
"H2afy",5.53815816822214e-74,0.355844092298351,0.833,0.561,1.55206882664425e-69,"4","H2afy"
"Pgls",5.8848683931623e-74,0.294220663849596,0.767,0.436,1.64923436718373e-69,"4","Pgls"
"Akr1a11",9.10984284760456e-74,0.342865194678423,0.908,0.667,2.55303345804118e-69,"4","Akr1a1"
"Ckb2",4.89683158940769e-73,0.384232438379725,0.597,0.315,1.3723370529315e-68,"4","Ckb"
"Foxp11",3.78197899624196e-72,0.315307222602306,0.73,0.416,1.05989961369681e-67,"4","Foxp1"
"Ahnak1",3.08248263937168e-71,0.340751255045705,0.968,0.833,8.63865759683913e-67,"4","Ahnak"
"Timp1",1.52951002409027e-70,0.388287918860137,0.322,0.129,4.28645184251298e-66,"4","Timp1"
"Clec4a31",1.77701042932135e-70,0.297531779217748,0.45,0.201,4.98007172817309e-66,"4","Clec4a3"
"Grn1",7.80480176107948e-70,0.322909942995369,0.765,0.448,2.18729569354252e-65,"4","Grn"
"Nap1l1",1.82512038968492e-69,0.301491156055542,0.772,0.46,5.114899892092e-65,"4","Nap1l1"
"Tnfsf9",3.16540129262335e-68,0.376233299783593,0.356,0.151,8.87103712257694e-64,"4","Tnfsf9"
"Emp31",1.1832340645602e-67,0.306100192811438,0.979,0.827,3.31601346592997e-63,"4","Emp3"
"Rala",1.21066203714114e-67,0.294972401847589,0.791,0.477,3.39288035908805e-63,"4","Rala"
"Ucp21",1.40769304382295e-67,0.332051201168191,0.92,0.7,3.9450597553138e-63,"4","Ucp2"
"Actg1",2.27754118908867e-67,0.271622607273295,1,0.999,6.38280918242099e-63,"4","Actg1"
"Fcer1g1",6.61351681487268e-67,0.256332863436693,0.995,0.838,1.85343808736807e-62,"4","Fcer1g"
"Rps27l",7.71991849762327e-67,0.438967576756104,0.936,0.796,2.16350715895892e-62,"4","Rps27l"
"Gm101161",1.53618495143731e-65,0.268214370066918,0.833,0.495,4.30515832640305e-61,"4","Gm10116"
"Ptafr1",7.58521710466486e-65,0.262318862931204,0.419,0.192,2.12575709358233e-60,"4","Ptafr"
"Smdt1",1.66553860838532e-64,0.31450412562338,0.903,0.648,4.66767194999986e-60,"4","Smdt1"
"Coro1a1",2.14654938365203e-64,0.345749175648724,0.959,0.741,6.0157046476848e-60,"4","Coro1a"
"Gpx11",9.4748921690565e-64,0.325503499099651,0.93,0.709,2.65533853037808e-59,"4","Gpx1"
"Tkt",2.58309421343187e-63,0.261267981427379,0.682,0.384,7.23912153314283e-59,"4","Tkt"
"Mvp",8.56920224244038e-63,0.252588671354139,0.602,0.322,2.40151892844392e-58,"4","Mvp"
"Atp5e",1.65451944852235e-62,0.269604482843792,0.976,0.832,4.63679075448388e-58,"4","Atp5e"
"Taldo1",2.37293685010549e-62,0.388500593377038,0.766,0.49,6.65015552242064e-58,"4","Taldo1"
"Sod1",2.60472814096933e-62,0.263953665297495,0.67,0.38,7.29975061506653e-58,"4","Sod1"
"Rilpl21",3.35824211273563e-62,0.272122175786457,0.508,0.256,9.41147352094159e-58,"4","Rilpl2"
"Ndufc21",9.82294212102489e-61,0.264060969144034,0.727,0.419,2.75287952941723e-56,"4","Ndufc2"
"Slc7a111",1.65615760777158e-59,0.270964422197489,0.327,0.14,4.64138169577984e-55,"4","Slc7a11"
"Myo1g1",1.36093964885304e-58,0.252848766949469,0.743,0.438,3.81403336591065e-54,"4","Myo1g"
"Pomp1",1.5767528273572e-58,0.298367271101696,0.887,0.62,4.41884979866856e-54,"4","Pomp"
"Tagln2",3.12279900301937e-58,0.352366470071869,0.926,0.709,8.75164420596177e-54,"4","Tagln2"
"Ier31",3.19803301536448e-54,0.252923366895045,0.708,0.427,8.96248752555896e-50,"4","Ier3"
"Pfkp",5.06153975689556e-53,0.26451295591547,0.609,0.354,1.41849651686998e-48,"4","Pfkp"
"Emp11",5.4762014790295e-53,0.259456580804628,0.794,0.505,1.53470546449802e-48,"4","Emp1"
"Cd522",1.1356368601847e-52,0.256444770906654,0.994,0.873,3.18262230066763e-48,"4","Cd52"
"Tmem2561",3.6206559349531e-52,0.257688219953715,0.792,0.496,1.01468882577061e-47,"4","Tmem256"
"Phf11b1",1.35188732860616e-51,0.388445091516136,0.316,0.143,3.78866423841876e-47,"4","Phf11b"
"Spag9",4.57715142047124e-51,0.262554099484558,0.839,0.551,1.28274668558707e-46,"4","Spag9"
"Mmp191",8.26315713069858e-51,0.261179464079839,0.297,0.131,2.31574978587828e-46,"4","Mmp19"
"Gcsh",1.41350461146291e-49,0.251221087216964,0.347,0.165,3.96134667362482e-45,"4","Gcsh"
"Psme1",3.83526097059621e-49,0.281919229883717,0.801,0.538,1.07483188700959e-44,"4","Psme1"
"Pou2f21",1.23254168873594e-48,0.259757199843224,0.34,0.16,3.45419808268246e-44,"4","Pou2f2"
"Mt2",1.63198418455867e-48,0.279088196565339,0.47,0.258,4.57363567722567e-44,"4","Mt2"
"S100a102",4.71949022560472e-47,0.260159957404468,0.986,0.878,1.32263713572572e-42,"4","S100a10"
"Higd2a",1.7371196419673e-46,0.252971905997946,0.732,0.468,4.86827779661335e-42,"4","Higd2a"
"Cytip",5.10560805997804e-45,0.3056843579303,0.906,0.716,1.43084665880885e-40,"4","Cytip"
"Tuba1a",1.2337777390546e-41,0.308881945804828,0.741,0.509,3.45766211370051e-37,"4","Tuba1a"
"Plaur",6.76513248651017e-39,0.278590926762352,0.802,0.581,1.89592837934447e-34,"4","Plaur"
"Irf8",3.03736968259838e-38,0.291223452901383,0.435,0.255,8.51222853548197e-34,"4","Irf8"
"Ptgs21",4.76918498769004e-36,0.259904423847738,0.278,0.138,1.33656409280013e-31,"4","Ptgs2"
"Gpr171",8.68988848452191e-35,0.474576101094028,0.529,0.343,2.43534124778727e-30,"4","Gpr171"
"Ccr7",7.50286100729585e-33,0.341923160803463,0.358,0.202,2.10267679729466e-28,"4","Ccr7"
"Ccl41",1.26748017258963e-31,0.334296355751216,0.477,0.298,3.55211318368244e-27,"4","Ccl4"
"Tspo1",9.45722210203639e-26,0.294015034570644,0.941,0.807,2.6503864940957e-21,"4","Tspo"
"Hmox11",5.48620152184044e-21,0.284811145212294,0.334,0.206,1.53750797649578e-16,"4","Hmox1"
"Irf71",5.72164866490321e-20,0.375228222570456,0.516,0.385,1.60349203833912e-15,"4","Irf7"
"Plac81",0,2.65750540864281,0.937,0.267,0,"5","Plac8"
"Lyz22",0,2.53648943351944,0.994,0.641,0,"5","Lyz2"
"Ly6c21",0,2.45243300152034,0.917,0.304,0,"5","Ly6c2"
"Slpi1",0,2.26408163659613,0.714,0.157,0,"5","Slpi"
"Ifitm32",0,2.13371344646718,0.984,0.438,0,"5","Ifitm3"
"Cd142",0,2.1299647236837,0.927,0.321,0,"5","Cd14"
"Thbs11",0,2.0588337975513,0.87,0.288,0,"5","Thbs1"
"Clec4e1",0,1.99655068752468,0.931,0.188,0,"5","Clec4e"
"Ifi27l2a2",0,1.83993986620378,0.972,0.454,0,"5","Ifi27l2a"
"Chil3",0,1.82664268797729,0.615,0.076,0,"5","Chil3"
"Il1b2",0,1.7979645274806,0.967,0.576,0,"5","Il1b"
"Ms4a4c2",0,1.75112865926045,0.895,0.235,0,"5","Ms4a4c"
"Il1rn1",0,1.74790179330071,0.849,0.285,0,"5","Il1rn"
"Ccl62",0,1.74719184348686,0.838,0.192,0,"5","Ccl6"
"Ifitm22",0,1.67495207538657,0.999,0.584,0,"5","Ifitm2"
"Ms4a6c2",0,1.65453328594015,0.953,0.281,0,"5","Ms4a6c"
"Wfdc172",0,1.62166311365923,0.956,0.355,0,"5","Wfdc17"
"Lilrb4a2",0,1.60494348726137,0.966,0.297,0,"5","Lilrb4a"
"Tyrobp2",0,1.56186538676151,1,0.534,0,"5","Tyrobp"
"Ifitm6",0,1.55562851726041,0.743,0.07,0,"5","Ifitm6"
"Irf72",0,1.5161541502354,0.894,0.358,0,"5","Irf7"
"Ctss2",0,1.49112442142728,0.991,0.508,0,"5","Ctss"
"Ifi2041",0,1.48198447107312,0.846,0.167,0,"5","Ifi204"
"Tgfbi2",0,1.45916901288142,0.918,0.321,0,"5","Tgfbi"
"Lst11",0,1.45530691096796,0.921,0.225,0,"5","Lst1"
"Clec4d1",0,1.4520286816777,0.803,0.144,0,"5","Clec4d"
"Hp",0,1.44642924477999,0.696,0.063,0,"5","Hp"
"Slc7a112",0,1.44211981527115,0.591,0.122,0,"5","Slc7a11"
"Ccl92",0,1.43766362146805,0.853,0.246,0,"5","Ccl9"
"Ms4a6d2",0,1.42862193641067,0.827,0.215,0,"5","Ms4a6d"
"Fcgr11",0,1.42826414969532,0.786,0.153,0,"5","Fcgr1"
"Cybb2",0,1.39145718166191,0.851,0.171,0,"5","Cybb"
"Npc22",0,1.38886029527837,0.992,0.715,0,"5","Npc2"
"Mnda2",0,1.3840259355315,0.786,0.154,0,"5","Mnda"
"Alox5ap2",0,1.37937228295757,0.968,0.37,0,"5","Alox5ap"
"Plin21",0,1.37112984655814,0.843,0.258,0,"5","Plin2"
"Slfn22",0,1.35420561230867,0.971,0.518,0,"5","Slfn2"
"Ifi2051",0,1.31977271850381,0.671,0.128,0,"5","Ifi205"
"Ier32",0,1.30695881372703,0.892,0.417,0,"5","Ier3"
"Ms4a6b1",0,1.30318940863294,0.818,0.206,0,"5","Ms4a6b"
"Prdx51",0,1.30204021106139,0.952,0.574,0,"5","Prdx5"
"Lilr4b2",0,1.29613997230791,0.922,0.273,0,"5","Lilr4b"
"Msrb11",0,1.28766824464702,0.86,0.334,0,"5","Msrb1"
"Ctsb1",0,1.28157543299699,0.97,0.555,0,"5","Ctsb"
"Psap2",0,1.2546619518887,0.994,0.702,0,"5","Psap"
"Fcgr31",0,1.2355338864785,0.827,0.176,0,"5","Fcgr3"
"Spi12",0,1.22742366047339,0.947,0.323,0,"5","Spi1"
"F10",0,1.22525016057526,0.669,0.082,0,"5","F10"
"Zbp11",0,1.21600568321537,0.788,0.221,0,"5","Zbp1"
"Plek2",0,1.21506812409284,0.955,0.38,0,"5","Plek"
"Pla2g71",0,1.20610001738554,0.758,0.137,0,"5","Pla2g7"
"Rtp41",0,1.17457633853712,0.719,0.175,0,"5","Rtp4"
"Zeb22",0,1.16880312713082,0.872,0.267,0,"5","Zeb2"
"Slc16a3",0,1.16528919715967,0.757,0.211,0,"5","Slc16a3"
"Ccr11",0,1.1277130777927,0.606,0.111,0,"5","Ccr1"
"Rnf1491",0,1.12768743672305,0.884,0.389,0,"5","Rnf149"
"Fcer1g2",0,1.10276955218928,1,0.84,0,"5","Fcer1g"
"Nupr11",0,1.10228535931161,0.718,0.167,0,"5","Nupr1"
"Sirpb1c1",0,1.09957585186306,0.698,0.115,0,"5","Sirpb1c"
"Rnh12",0,1.09708937661161,0.934,0.558,0,"5","Rnh1"
"Clec4a12",0,1.09650747735301,0.794,0.195,0,"5","Clec4a1"
"Ctsz2",0,1.09353717406459,0.958,0.467,0,"5","Ctsz"
"Lgmn1",0,1.08741560758546,0.884,0.301,0,"5","Lgmn"
"Clec4a32",0,1.07848844136315,0.785,0.179,0,"5","Clec4a3"
"Msr11",0,1.06956765304606,0.645,0.092,0,"5","Msr1"
"Lrrc251",0,1.06363486585778,0.733,0.151,0,"5","Lrrc25"
"Arg2",0,1.06161978144178,0.6,0.062,0,"5","Arg2"
"Clec4a22",0,1.0614669185758,0.781,0.222,0,"5","Clec4a2"
"Pld42",0,1.05638772794,0.824,0.217,0,"5","Pld4"
"Aif12",0,1.05585591105358,0.806,0.274,0,"5","Aif1"
"Ly6i",0,1.04616103922882,0.472,0.061,0,"5","Ly6i"
"Pyhin1",0,1.04594203770009,0.653,0.136,0,"5","Pyhin1"
"Irg1",0,1.04483825335832,0.428,0.067,0,"5","Irg1"
"Gm97331",0,1.0438211855314,0.571,0.064,0,"5","Gm9733"
"Pirb2",0,1.03131627821738,0.77,0.189,0,"5","Pirb"
"Mpeg12",0,1.02007507261264,0.805,0.193,0,"5","Mpeg1"
"Emilin22",0,1.01039276931762,0.775,0.183,0,"5","Emilin2"
"Mcemp1",0,0.999879571173297,0.61,0.094,0,"5","Mcemp1"
"Phf11b2",0,0.995518119228981,0.592,0.125,0,"5","Phf11b"
"Pou2f22",0,0.988021000279226,0.614,0.142,0,"5","Pou2f2"
"Mgst1",0,0.982281079051233,0.533,0.054,0,"5","Mgst1"
"Slfn41",0,0.978920331036924,0.558,0.09,0,"5","Slfn4"
"Cd682",0,0.977303760038293,0.847,0.297,0,"5","Cd68"
"Napsa1",0,0.964512182358666,0.795,0.259,0,"5","Napsa"
"Cyba2",0,0.955698637321738,0.994,0.771,0,"5","Cyba"
"Ctsh2",0,0.953982192545024,0.871,0.317,0,"5","Ctsh"
"Ftl12",0,0.933798488335771,1,0.996,0,"5","Ftl1"
"AI6078732",0,0.929953298024503,0.699,0.175,0,"5","AI607873"
"Ncf22",0,0.923108657709553,0.759,0.202,0,"5","Ncf2"
"Vcan",0,0.910488417229424,0.505,0.062,0,"5","Vcan"
"Gda",0,0.909939812914039,0.598,0.074,0,"5","Gda"
"Phf11d1",0,0.873851730866978,0.535,0.097,0,"5","Phf11d"
"Tlr21",0,0.86512131073073,0.539,0.113,0,"5","Tlr2"
"Unc93b12",0,0.848167177924098,0.753,0.228,0,"5","Unc93b1"
"C5ar11",0,0.846751405556092,0.477,0.08,0,"5","C5ar1"
"Cfb1",0,0.836912932461302,0.516,0.072,0,"5","Cfb"
"Igsf61",0,0.830364426415031,0.567,0.082,0,"5","Igsf6"
"Slfn11",0,0.828589034000762,0.588,0.102,0,"5","Slfn1"
"Klra21",0,0.826707393213752,0.556,0.069,0,"5","Klra2"
"Itgam1",0,0.822031136590638,0.663,0.149,0,"5","Itgam"
"Cd300lf1",0,0.797388078242822,0.497,0.064,0,"5","Cd300lf"
"Sell",0,0.794309463044114,0.485,0.065,0,"5","Sell"
"Cd300a2",0,0.790975403457687,0.624,0.156,0,"5","Cd300a"
"Ly862",0,0.770013348815106,0.617,0.146,0,"5","Ly86"
"Gm4955",0,0.762056663806813,0.466,0.071,0,"5","Gm4955"
"Hck1",0,0.760637591803396,0.592,0.113,0,"5","Hck"
"Oas1a1",0,0.748298627528445,0.568,0.112,0,"5","Oas1a"
"Trem1",0,0.733973377358113,0.411,0.037,0,"5","Trem1"
"Tarm1",0,0.731917758372083,0.45,0.049,0,"5","Tarm1"
"Sirpb1b1",0,0.713099452987499,0.537,0.085,0,"5","Sirpb1b"
"Mefv1",0,0.712905993492639,0.545,0.098,0,"5","Mefv"
"Pydc4",0,0.687301316597856,0.439,0.072,0,"5","Pydc4"
"Fpr21",0,0.685691417097556,0.396,0.048,0,"5","Fpr2"
"Fgr1",0,0.668533677281768,0.552,0.118,0,"5","Fgr"
"Slc11a11",0,0.655513711689462,0.49,0.082,0,"5","Slc11a1"
"Cyp4f18",0,0.646264110134933,0.402,0.059,0,"5","Cyp4f18"
"C3",0,0.566516413985135,0.408,0.041,0,"5","C3"
"Osm1",1.16834912242279e-301,0.955256604466282,0.585,0.143,3.27429841558988e-297,"5","Osm"
"Csf3r1",1.51262005198128e-300,0.49325891581763,0.378,0.055,4.23911769567753e-296,"5","Csf3r"
"Apobec11",2.81970205896524e-298,0.601773454355392,0.42,0.07,7.90221502025009e-294,"5","Apobec1"
"Aldh2",1.16515190642863e-294,0.710231831206865,0.545,0.127,3.26533821776624e-290,"5","Aldh2"
"B2m1",2.51900279861954e-293,0.821412693994309,0.999,0.975,7.05950534313125e-289,"5","B2m"
"Csf2ra2",2.52584790750685e-292,0.751045311015541,0.747,0.237,7.07868876078794e-288,"5","Csf2ra"
"Adora2b2",1.62338665634873e-291,0.801716730139559,0.599,0.157,4.54954110441733e-287,"5","Adora2b"
"Samhd11",2.14105980445146e-291,0.99394750163143,0.853,0.365,6.00032010197521e-287,"5","Samhd1"
"BC0285282",3.32081374802385e-285,0.639240155061141,0.583,0.144,9.30658052883685e-281,"5","BC028528"
"Cndp21",6.9106781979814e-285,0.89102596727899,0.746,0.267,1.93671756498429e-280,"5","Cndp2"
"Sgms2",2.98313778226043e-284,0.520274439156294,0.399,0.065,8.36024363478484e-280,"5","Sgms2"
"Rsad21",8.56217546991977e-284,1.09353699234471,0.463,0.092,2.39954967544501e-279,"5","Rsad2"
"Nrg11",4.2711444695579e-282,0.837936254078986,0.422,0.076,1.1969882375936e-277,"5","Nrg1"
"Tpd521",3.85316169234145e-280,0.906018329838245,0.9,0.478,1.07984856427869e-275,"5","Tpd52"
"Sp1401",5.95944724639368e-278,0.685163798506193,0.564,0.14,1.67013509080183e-273,"5","Sp140"
"Oasl21",4.27648085497204e-277,0.773253855775146,0.57,0.143,1.19848375960592e-272,"5","Oasl2"
"Casp42",4.13952838866055e-276,0.673272645007186,0.566,0.142,1.16010283092212e-271,"5","Casp4"
"Ptafr2",1.85956906454138e-272,0.825976221900751,0.632,0.18,5.2114423033772e-268,"5","Ptafr"
"Xaf11",2.35518278005418e-272,0.749338357715519,0.615,0.168,6.60039974110185e-268,"5","Xaf1"
"Isg20",1.81198052473825e-271,0.840538720244462,0.554,0.138,5.07807542057894e-267,"5","Isg20"
"Gpr35",1.15313661692044e-270,0.539470686618525,0.422,0.078,3.23166536891954e-266,"5","Gpr35"
"Ccr52",4.64286764909344e-270,0.877791324386685,0.711,0.231,1.30116365865844e-265,"5","Ccr5"
"Sat11",1.19389668067189e-269,1.07389139013529,0.967,0.669,3.34589544758298e-265,"5","Sat1"
"Atox12",1.55332880585618e-268,0.815511136423864,0.979,0.69,4.35320397841195e-264,"5","Atox1"
"Gbp2",3.65902026311489e-267,0.935811741805474,0.537,0.131,1.02544042873795e-262,"5","Gbp2"
"Mafb1",4.93152594032951e-266,1.00232181616724,0.595,0.162,1.38206014477735e-261,"5","Mafb"
"Syk1",1.48372722031744e-265,0.644918814469872,0.556,0.141,4.15814553493962e-261,"5","Syk"
"Pid12",1.85336071150831e-264,0.81321519534325,0.568,0.151,5.19404339400204e-260,"5","Pid1"
"Fcgr41",1.20828842089954e-262,0.781055158187837,0.451,0.091,3.38622829957097e-258,"5","Fcgr4"
"Rab201",2.66657621346599e-261,0.633718089187027,0.445,0.09,7.47307983823844e-257,"5","Rab20"
"Plbd12",2.8994789184016e-261,0.725605412313526,0.74,0.25,8.12578966882048e-257,"5","Plbd1"
"Esd1",7.96430175980576e-261,0.990935808267889,0.88,0.47,2.23199556818556e-256,"5","Esd"
"Slc15a31",8.33773899905518e-260,0.812918143158519,0.821,0.32,2.33665135448521e-255,"5","Slc15a3"
"2310022A10Rik1",8.81104362008273e-260,0.715861362986163,0.601,0.169,2.46929497452819e-255,"5","2310022A10Rik"
"Ptgs22",3.30721824902149e-259,1.04603323693331,0.513,0.123,9.26847914288272e-255,"5","Ptgs2"
"Milr11",1.03317523393153e-258,0.704952934264537,0.553,0.143,2.89547359309312e-254,"5","Milr1"
"Grn2",5.02376872534117e-258,0.887042312449837,0.889,0.443,1.40791118527686e-253,"5","Grn"
"Gm51501",1.31975995006028e-257,0.511262168350021,0.371,0.062,3.69862726004393e-253,"5","Gm5150"
"Csf1r1",1.41178820967148e-256,0.725138441171935,0.678,0.213,3.95653645760432e-252,"5","Csf1r"
"Ube2l6",1.03373323855122e-255,0.685338933029857,0.543,0.139,2.89703740103978e-251,"5","Ube2l6"
"Arpc1b2",4.36060234268214e-254,0.640082876101963,0.988,0.908,1.22205880653667e-249,"5","Arpc1b"
"Casp1",1.35471004364275e-253,0.547806498282604,0.436,0.089,3.79657489730881e-249,"5","Casp1"
"F13a11",2.18429555179355e-251,0.532325722502713,0.333,0.05,6.12148828390141e-247,"5","F13a1"
"Ccl31",1.24639131054354e-250,1.63433212554558,0.547,0.149,3.49301164779827e-246,"5","Ccl3"
"Rhov1",3.34416693233324e-248,0.633976754650139,0.402,0.077,9.3720278278639e-244,"5","Rhov"
"Zeb2os1",3.33133775007377e-247,0.536951439421738,0.421,0.085,9.33607404458174e-243,"5","Zeb2os"
"Marcks2",1.85818759050664e-243,0.79435161009885,0.769,0.275,5.20757072239487e-239,"5","Marcks"
"Lgals91",5.06499030669429e-243,0.732570613546772,0.6,0.179,1.41946353345107e-238,"5","Lgals9"
"Taldo11",1.09943679228953e-242,0.960261432851322,0.869,0.486,3.08117161039142e-238,"5","Taldo1"
"Lamp11",6.51218826538594e-242,0.812300049343835,0.938,0.593,1.82504076137441e-237,"5","Lamp1"
"Cfp2",8.1823114668828e-241,0.781806471588323,0.719,0.254,2.29309278859391e-236,"5","Cfp"
"Psmb101",7.9969871161467e-240,0.780423850941023,0.752,0.296,2.24115563930011e-235,"5","Psmb10"
"C3ar11",5.51591444056019e-239,0.778134101141863,0.546,0.146,1.54583502196699e-234,"5","C3ar1"
"Cebpb2",7.32672740049984e-238,0.931921651287978,0.981,0.786,2.05331535399008e-233,"5","Cebpb"
"Pkm",5.47093676972436e-237,0.812185782278592,0.984,0.827,1.53323002971525e-232,"5","Pkm"
"Isg151",1.43594307625207e-236,1.37604745315492,0.837,0.428,4.02423047119642e-232,"5","Isg15"
"AI839979",7.01852591481153e-231,0.428257315221106,0.312,0.048,1.96694188762593e-226,"5","AI839979"
"Hpcal12",8.53390452643126e-231,0.644699011046221,0.592,0.179,2.39162674353236e-226,"5","Hpcal1"
"Ccl42",6.35597158017121e-230,1.80955829543553,0.724,0.282,1.78126103534298e-225,"5","Ccl4"
"Ctsc1",7.94478684990588e-230,0.930154079029335,0.902,0.524,2.22652651468612e-225,"5","Ctsc"
"Rilpl22",3.93366350422839e-229,0.788185536498321,0.689,0.246,1.10240919706001e-224,"5","Rilpl2"
"Itgb21",2.54315384783436e-228,0.74418641773154,0.793,0.34,7.12718865855579e-224,"5","Itgb2"
"Tspo2",1.52562613636618e-226,0.846218783252379,0.963,0.807,4.27556724716621e-222,"5","Tspo"
"Sod2",1.7168082030955e-225,1.12595456001216,0.856,0.513,4.81135498917514e-221,"5","Sod2"
"Mmp192",9.05850616659351e-225,0.753124697744162,0.481,0.12,2.53864635318783e-220,"5","Mmp19"
"Ccr22",7.43773777717032e-224,0.728414037534185,0.783,0.307,2.08442601205198e-219,"5","Ccr2"
"Lgals33",3.26326430348837e-223,0.713281651595665,0.998,0.974,9.14529821052617e-219,"5","Lgals3"
"Dusp32",5.4073379421566e-223,0.643705735873973,0.631,0.206,1.51540645828939e-218,"5","Dusp3"
"Plaur1",7.16524506853655e-223,0.906261084171344,0.929,0.574,2.00805993045737e-218,"5","Plaur"
"Cd2741",5.26212347764282e-222,0.688034643055005,0.612,0.191,1.4747101046094e-217,"5","Cd274"
"AF2517051",9.85993801569207e-222,0.649686079779199,0.552,0.152,2.7632476288977e-217,"5","AF251705"
"Oas1g",9.44175604187173e-220,0.3921157830291,0.303,0.048,2.64605213073455e-215,"5","Oas1g"
"Shfm11",6.08955079498482e-219,0.57243653064205,0.992,0.87,1.7065966102945e-214,"5","Shfm1"
"Phf11a",1.00354648684105e-218,0.376294267477517,0.28,0.04,2.81243902937204e-214,"5","Phf11a"
"Mpp1",1.48318915027476e-218,0.48333536493248,0.391,0.082,4.15663759364501e-214,"5","Mpp1"
"Oasl1",4.64628100528669e-217,0.569983685881415,0.34,0.061,1.30212025173159e-212,"5","Oasl1"
"Arhgef10l1",3.13529027752999e-216,0.446310410169669,0.366,0.072,8.78665100277779e-212,"5","Arhgef10l"
"Sirpa2",4.11911498001585e-215,0.577209609389611,0.533,0.152,1.15438197314944e-210,"5","Sirpa"
"Gsr",1.64390969666295e-214,0.868332453922167,0.659,0.251,4.60705692489793e-210,"5","Gsr"
"Metrnl1",1.86921128107476e-210,0.80194552977289,0.745,0.314,5.23846461521201e-206,"5","Metrnl"
